trabajador_id,nombre,fecha_nacimiento,pasaporte,nombre_compania,codigo_compania,vuelo_id,rol
2,Melissa Jimenez,18-12-1998,W08204144,IBERIA,IBE,121.0,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,AEROVIAS DAP (centro/norte),ADC,65.0,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,86.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,KALITTA AIR,KAI,29.0,Tripulante de Cabina
48,Alex Walsh,12-12-1985,W59287703,ALITALIA,AZI,101.0,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,BRITISH,BTA,133.0,Paramedico
47,Michael Compton,07-01-1980,T63857772,OCEANAIR,COG,131.0,Paramedico
16,Tracey Harris,05-06-1978,C97271665,LATAM ECUADOR,XLE,123.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,KALITTA AIR,KAI,38.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,UNITED,UAN,136.0,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,KALITTA AIR,KAI,45.0,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,28.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,KOREAN AIR,KEA,107.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,KALITTA AIR,KAI,115.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,BRITISH,BTA,122.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,33.0,Tripulante de Cabina
35,Francisco Rich,21-02-1996,D89562085,OCEANAIR,COG,31.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,KALITTA AIR,KAI,124.0,Tripulante de Cabina
48,Alex Walsh,12-12-1985,W59287703,ALITALIA,AZI,9.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,KALITTA AIR,KAI,13.0,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,LATAM ARGENTINA,LAM,90.0,Paramedico
19,Desiree Williams,19-03-1993,Z32250364,ETHOPIAN AIRLINES,ETA,34.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,KALITTA AIR,KAI,104.0,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,BRITISH,BTA,115.0,Paramedico
19,Desiree Williams,19-03-1993,Z32250364,MARTINAIR HOLLAND,MPH,87.0,Tripulante de Cabina
35,Francisco Rich,21-02-1996,D89562085,IBERIA,IBE,104.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,1.0,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LAW,LAW,52.0,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,ETHOPIAN AIRLINES,ETA,0.0,Paramedico
52,Sara Sims,10-07-1999,F00773862,ETHOPIAN AIRLINES,ETA,54.0,Paramedico
57,Kerry Quinn,15-01-1978,I14085439,,,,
52,Sara Sims,10-07-1999,F00773862,KALITTA AIR,KAI,9.0,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,LATAM DOMESTICO,LUD,139.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,73.0,Tripulante de Cabina
52,Sara Sims,10-07-1999,F00773862,KALITTA AIR,KAI,136.0,Paramedico
51,Kristina Gilmore,13-12-1985,B29047250,KALITTA AIR,KAI,54.0,Tripulante de Cabina
52,Sara Sims,10-07-1999,F00773862,LAW,LAW,53.0,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,LATAM DOMESTICO,LUD,8.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,139.0,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,KALITTA AIR,KAI,61.0,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,8.0,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LATAM DOMESTICO,LUD,79.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,IBERIA,IBE,66.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,LATAM INTER,LAT,122.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,131.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,KALITTA AIR,KAI,96.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,AEROVIAS DAP (centro/norte),ADC,10.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,KALITTA AIR,KAI,4.0,Tripulante de Cabina
39,Patricia Norris,08-12-1974,Y69764268,LAW,LAW,42.0,Tripulante de Cabina
32,Darrell Henderson,14-03-1975,I87476188,LATAM INTER,LAT,134.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,LATAM DOMESTICO,LUD,93.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,137.0,Tripulante de Cabina
52,Sara Sims,10-07-1999,F00773862,ETHOPIAN AIRLINES,ETA,41.0,Paramedico
30,Daniel Callahan,13-09-1987,X88103341,LATAM ECUADOR,XLE,112.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,34.0,Tripulante de Cabina
33,Samantha Mora,27-10-1990,P24467352,BRITISH,BTA,1.0,Tripulante de Cabina
33,Samantha Mora,27-10-1990,P24467352,QANTAS,QAF,33.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,LATAM DOMESTICO,LUD,108.0,Tripulante de Cabina
30,Daniel Callahan,13-09-1987,X88103341,LATAM DOMESTICO,LUD,112.0,Paramedico
13,Bradley Glenn,17-10-1975,U87751971,LATAM CARGO,UCA,146.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,KOREAN AIR,KEA,20.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,NO_COMPANY,NCY,11.0,Paramedico
30,Daniel Callahan,13-09-1987,X88103341,LATAM DOMESTICO,LUD,107.0,Paramedico
50,Adam Herrera,04-12-1976,Y37241205,UNITED,UAN,29.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,98.0,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,BRITISH,BTA,43.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,47.0,Tripulante de Cabina
16,Tracey Harris,05-06-1978,C97271665,LATAM ECUADOR,XLE,10.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,103.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,UNITED,UAN,94.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,BRITISH,BTA,5.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,77.0,Tripulante de Cabina
32,Darrell Henderson,14-03-1975,I87476188,LATAM INTER,LAT,145.0,Paramedico
5,Miguel Oliver,27-08-1992,E21376006,ALITALIA,AZI,30.0,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LATAM DOMESTICO,LUD,134.0,Tripulante de Cabina
1,Melanie Cummings,01-09-1980,J00360904,LATAM DOMESTICO,LUD,34.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,UNITED,UAN,17.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,36.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,49.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,ALITALIA,AZI,38.0,Tripulante de Cabina
43,Rebecca Valenzuela,18-08-1971,G17571521,AEROVIAS DAP (centro/norte),ADC,87.0,Paramedico
5,Miguel Oliver,27-08-1992,E21376006,KALITTA AIR,KAI,138.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,LATAM CARGO,UCA,113.0,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,KALITTA AIR,KAI,8.0,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,133.0,Tripulante de Cabina
42,Deborah Martinez,03-02-1987,G18065401,ALITALIA,AZI,44.0,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,ETHOPIAN AIRLINES,ETA,98.0,Paramedico
33,Samantha Mora,27-10-1990,P24467352,BRITISH,BTA,31.0,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LATAM INTER,LAT,88.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,BRITISH,BTA,29.0,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,UNITED,UAN,8.0,Paramedico
19,Desiree Williams,19-03-1993,Z32250364,LATAM DOMESTICO,LUD,135.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,38.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,LAW,LAW,115.0,Tripulante de Cabina
48,Alex Walsh,12-12-1985,W59287703,ALITALIA,AZI,35.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,OCEANAIR,COG,81.0,Tripulante de Cabina
50,Adam Herrera,04-12-1976,Y37241205,LATAM ECUADOR,XLE,37.0,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,24.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,LATAM DOMESTICO,LUD,125.0,Tripulante de Cabina
45,Jill Haas,10-04-1986,U50608611,LAW,LAW,48.0,Paramedico
47,Michael Compton,07-01-1980,T63857772,OCEANAIR,COG,47.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,KALITTA AIR,KAI,141.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,OCEANAIR,COG,0.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,38.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,UNITED,UAN,111.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,LATAM CARGO,UCA,148.0,Tripulante de Cabina
6,Jason Moore,27-01-1991,T50398906,,,,
48,Alex Walsh,12-12-1985,W59287703,LAW,LAW,97.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,ETHOPIAN AIRLINES,ETA,145.0,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LAW,LAW,88.0,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,LATAM DOMESTICO,LUD,34.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,LATAM DOMESTICO,LUD,2.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,49.0,Tripulante de Cabina
52,Sara Sims,10-07-1999,F00773862,LAW,LAW,10.0,Paramedico
26,Elizabeth Jordan,16-09-1974,S70038299,MARTINAIR HOLLAND,MPH,97.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,38.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,NO_COMPANY,NCY,139.0,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,LATAM DOMESTICO,LUD,138.0,Paramedico
19,Desiree Williams,19-03-1993,Z32250364,LATAM ECUADOR,XLE,135.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,OCEANAIR,COG,129.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,70.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,LATAM CARGO,UCA,138.0,Tripulante de Cabina
30,Daniel Callahan,13-09-1987,X88103341,LATAM CARGO,UCA,64.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,UNITED,UAN,36.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,121.0,Tripulante de Cabina
46,Heather Arnold,10-01-1999,Y81323264,UNITED,UAN,6.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,131.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,89.0,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,LATAM DOMESTICO,LUD,99.0,Paramedico
53,Patricia Alvarado,01-08-1983,P27318304,BRITISH,BTA,81.0,Paramedico
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,97.0,Tripulante de Cabina
11,David Tran,07-08-1975,B62958600,LATAM DOMESTICO,LUD,83.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,109.0,Tripulante de Cabina
30,Daniel Callahan,13-09-1987,X88103341,LATAM ECUADOR,XLE,55.0,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,89.0,Tripulante de Cabina
42,Deborah Martinez,03-02-1987,G18065401,ALITALIA,AZI,24.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,104.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,UNITED,UAN,29.0,Tripulante de Cabina
50,Adam Herrera,04-12-1976,Y37241205,UNITED,UAN,5.0,Paramedico
5,Miguel Oliver,27-08-1992,E21376006,LATAM DOMESTICO,LUD,101.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,IBERIA,IBE,141.0,Tripulante de Cabina
50,Adam Herrera,04-12-1976,Y37241205,UNITED,UAN,105.0,Paramedico
28,Nicholas Simmons,03-08-1994,W03439988,LATAM DOMESTICO,LUD,9.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,139.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,UNITED,UAN,30.0,Tripulante de Cabina
20,James Singleton,12-08-1977,U46471214,LATAM ARGENTINA,LAM,24.0,Paramedico
27,Steven Hernandez,18-11-1997,Z48029074,ALITALIA,AZI,75.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,LATAM DOMESTICO,LUD,96.0,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LATAM INTER,LAT,134.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,LATAM CARGO,UCA,68.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,KALITTA AIR,KAI,3.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,109.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,KALITTA AIR,KAI,147.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,LATAM CARGO,UCA,55.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,KALITTA AIR,KAI,57.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,NO_COMPANY,NCY,25.0,Paramedico
47,Michael Compton,07-01-1980,T63857772,ETHOPIAN AIRLINES,ETA,76.0,Paramedico
47,Michael Compton,07-01-1980,T63857772,EASTERN AIRLINES,EAL,0.0,Paramedico
45,Jill Haas,10-04-1986,U50608611,LAW,LAW,52.0,Paramedico
47,Michael Compton,07-01-1980,T63857772,OCEANAIR,COG,76.0,Paramedico
51,Kristina Gilmore,13-12-1985,B29047250,NO_COMPANY,NCY,57.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,5.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LATAM DOMESTICO,LUD,33.0,Tripulante de Cabina
14,Ronnie Macias,12-02-1988,J06543685,LATAM DOMESTICO,LUD,81.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LATAM DOMESTICO,LUD,45.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,IBERIA,IBE,1.0,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,ETHOPIAN AIRLINES,ETA,109.0,Paramedico
4,Diane Swanson,14-02-1974,F08731569,LAW,LAW,9.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,139.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,IBERIA,IBE,140.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,70.0,Tripulante de Cabina
14,Ronnie Macias,12-02-1988,J06543685,EASTERN AIRLINES,EAL,121.0,Tripulante de Cabina
32,Darrell Henderson,14-03-1975,I87476188,QANTAS,QAF,144.0,Paramedico
19,Desiree Williams,19-03-1993,Z32250364,MARTINAIR HOLLAND,MPH,69.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,74.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,99.0,Tripulante de Cabina
55,Rachael Vasquez,31-10-1998,U79474626,,,,
4,Diane Swanson,14-02-1974,F08731569,OCEANAIR,COG,139.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,LATAM ECUADOR,XLE,69.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,90.0,Tripulante de Cabina
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,138.0,Tripulante de Cabina
11,David Tran,07-08-1975,B62958600,NO_COMPANY,NCY,83.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,108.0,Tripulante de Cabina
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,11.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,109.0,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,ETHOPIAN AIRLINES,ETA,77.0,Paramedico
45,Jill Haas,10-04-1986,U50608611,MARTINAIR HOLLAND,MPH,74.0,Paramedico
50,Adam Herrera,04-12-1976,Y37241205,LATAM ECUADOR,XLE,29.0,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,139.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,NO_COMPANY,NCY,39.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,KALITTA AIR,KAI,94.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,NO_COMPANY,NCY,122.0,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,137.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,AEROVIAS DAP (centro/norte),ADC,87.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,UNITED,UAN,119.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,LATAM DOMESTICO,LUD,119.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,96.0,Tripulante de Cabina
45,Jill Haas,10-04-1986,U50608611,MARTINAIR HOLLAND,MPH,92.0,Paramedico
30,Daniel Callahan,13-09-1987,X88103341,LATAM DOMESTICO,LUD,143.0,Paramedico
52,Sara Sims,10-07-1999,F00773862,ETHOPIAN AIRLINES,ETA,53.0,Paramedico
50,Adam Herrera,04-12-1976,Y37241205,UNITED,UAN,68.0,Paramedico
53,Patricia Alvarado,01-08-1983,P27318304,BRITISH,BTA,61.0,Paramedico
50,Adam Herrera,04-12-1976,Y37241205,LAW,LAW,68.0,Paramedico
14,Ronnie Macias,12-02-1988,J06543685,LATAM DOMESTICO,LUD,29.0,Tripulante de Cabina
42,Deborah Martinez,03-02-1987,G18065401,KALITTA AIR,KAI,115.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,LAW,LAW,82.0,Paramedico
40,Brian Berry,22-12-1998,N92528667,NO_COMPANY,NCY,82.0,Paramedico
11,David Tran,07-08-1975,B62958600,NO_COMPANY,NCY,11.0,Tripulante de Cabina
27,Steven Hernandez,18-11-1997,Z48029074,NO_COMPANY,NCY,40.0,Paramedico
52,Sara Sims,10-07-1999,F00773862,ETHOPIAN AIRLINES,ETA,140.0,Paramedico
4,Diane Swanson,14-02-1974,F08731569,LAW,LAW,2.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,8.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,LATAM INTER,LAT,25.0,Paramedico
53,Patricia Alvarado,01-08-1983,P27318304,AEROVIAS DAP (centro/norte),ADC,133.0,Paramedico
52,Sara Sims,10-07-1999,F00773862,ETHOPIAN AIRLINES,ETA,18.0,Paramedico
32,Darrell Henderson,14-03-1975,I87476188,LATAM CARGO,UCA,79.0,Paramedico
32,Darrell Henderson,14-03-1975,I87476188,LATAM INTER,LAT,148.0,Paramedico
48,Alex Walsh,12-12-1985,W59287703,LAW,LAW,101.0,Tripulante de Cabina
26,Elizabeth Jordan,16-09-1974,S70038299,MARTINAIR HOLLAND,MPH,35.0,Tripulante de Cabina
46,Heather Arnold,10-01-1999,Y81323264,UNITED,UAN,115.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,ALITALIA,AZI,136.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,108.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,59.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,59.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,BRITISH,BTA,128.0,Tripulante de Cabina
30,Daniel Callahan,13-09-1987,X88103341,LATAM ECUADOR,XLE,135.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,OCEANAIR,COG,36.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,101.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,38.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,139.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,ETHOPIAN AIRLINES,ETA,100.0,Paramedico
12,Ronnie Moore,12-01-1997,L28170812,LAW,LAW,80.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,NO_COMPANY,NCY,14.0,Tripulante de Cabina
39,Patricia Norris,08-12-1974,Y69764268,QANTAS,QAF,106.0,Tripulante de Cabina
3,Linda Paul,12-01-1983,L91489362,,,,
58,Samuel Jimenez,07-01-1984,B79815379,AEROVIAS DAP (centro/norte),ADC,80.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,2.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,BRITISH,BTA,76.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,NO_COMPANY,NCY,22.0,Paramedico
50,Adam Herrera,04-12-1976,Y37241205,BRITISH,BTA,68.0,Paramedico
5,Miguel Oliver,27-08-1992,E21376006,ALITALIA,AZI,19.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,KALITTA AIR,KAI,140.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,KALITTA AIR,KAI,0.0,Tripulante de Cabina
20,James Singleton,12-08-1977,U46471214,KOREAN AIR,KEA,7.0,Paramedico
11,David Tran,07-08-1975,B62958600,LATAM DOMESTICO,LUD,132.0,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LAW,LAW,67.0,Tripulante de Cabina
43,Rebecca Valenzuela,18-08-1971,G17571521,AEROVIAS DAP (centro/norte),ADC,103.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,KALITTA AIR,KAI,136.0,Tripulante de Cabina
14,Ronnie Macias,12-02-1988,J06543685,BRITISH,BTA,29.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,NO_COMPANY,NCY,100.0,Paramedico
12,Ronnie Moore,12-01-1997,L28170812,KOREAN AIR,KEA,127.0,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LATAM DOMESTICO,LUD,52.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,KALITTA AIR,KAI,48.0,Tripulante de Cabina
30,Daniel Callahan,13-09-1987,X88103341,LATAM DOMESTICO,LUD,21.0,Paramedico
19,Desiree Williams,19-03-1993,Z32250364,AEROVIAS DAP (centro/norte),ADC,37.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,90.0,Tripulante de Cabina
50,Adam Herrera,04-12-1976,Y37241205,BRITISH,BTA,5.0,Paramedico
14,Ronnie Macias,12-02-1988,J06543685,LATAM DOMESTICO,LUD,64.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,66.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,49.0,Tripulante de Cabina
20,James Singleton,12-08-1977,U46471214,LATAM ARGENTINA,LAM,60.0,Paramedico
4,Diane Swanson,14-02-1974,F08731569,KALITTA AIR,KAI,9.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,AEROVIAS DAP (centro/norte),ADC,119.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,23.0,Tripulante de Cabina
16,Tracey Harris,05-06-1978,C97271665,LATAM ECUADOR,XLE,84.0,Tripulante de Cabina
50,Adam Herrera,04-12-1976,Y37241205,LATAM ECUADOR,XLE,105.0,Paramedico
32,Darrell Henderson,14-03-1975,I87476188,QANTAS,QAF,147.0,Paramedico
14,Ronnie Macias,12-02-1988,J06543685,EASTERN AIRLINES,EAL,103.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,130.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,137.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,LAW,LAW,139.0,Tripulante de Cabina
11,David Tran,07-08-1975,B62958600,LATAM DOMESTICO,LUD,62.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,124.0,Tripulante de Cabina
35,Francisco Rich,21-02-1996,D89562085,OCEANAIR,COG,126.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,139.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LATAM DOMESTICO,LUD,29.0,Tripulante de Cabina
32,Darrell Henderson,14-03-1975,I87476188,QANTAS,QAF,145.0,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,33.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,28.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,OCEANAIR,COG,38.0,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,LATAM DOMESTICO,LUD,108.0,Paramedico
19,Desiree Williams,19-03-1993,Z32250364,LATAM DOMESTICO,LUD,121.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,36.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,ETHOPIAN AIRLINES,ETA,82.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,OCEANAIR,COG,104.0,Tripulante de Cabina
